storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
gbz,gbz-baseline,random-1000-00037,random-1000,CHM13,chr6,31360965,31361965,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,411.584000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00038,random-1000,GRCh38,chr6,31504269,31505269,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,1034.017000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00039,random-1000,GRCh38,chr6,31503747,31504747,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,1412.980000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00040,random-1000,CHM13,chr19,18928411,18929411,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,728.096000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00041,random-1000,GRCh38,chr19,54823938,54824938,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,663.876000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00042,random-1000,CHM13,chr19,18939757,18940757,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,5093.113000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00043,random-1000,CHM13,chr6,31359247,31360247,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,364.420000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00044,random-1000,GRCh38,chr19,54827982,54828982,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,3369.854000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00045,random-1000,GRCh38,chr6,31502847,31503847,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,329.677000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00046,random-1000,CHM13,chr19,18934643,18935643,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,629.733000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00047,random-1000,CHM13,chr6,31358345,31359345,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,406.983000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00048,random-1000,GRCh38,chr19,54826949,54827949,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,4348.791000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00049,random-1000,CHM13,chr6,31353875,31354875,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,504.029000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00050,random-1000,CHM13,chr19,18929999,18930999,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,695.030000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00051,random-1000,CHM13,chr19,18932700,18933700,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,697.956000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00052,random-1000,GRCh38,chr6,31498642,31499642,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,615.962000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00053,random-1000,CHM13,chr6,31361584,31362584,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,481.803000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00054,random-1000,CHM13,chr6,31356419,31357419,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,929.217000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00055,random-1000,GRCh38,chr6,31502381,31503381,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,404.702000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00056,random-1000,CHM13,chr19,18934001,18935001,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,509.295000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00057,random-1000,GRCh38,chr19,54823797,54824797,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,599.875000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00058,random-1000,GRCh38,chr19,54826561,54827561,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,4961.120000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00059,random-1000,CHM13,chr6,31362661,31363661,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,187.395000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00060,random-1000,CHM13,chr6,31357801,31358801,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,788.974000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00061,random-1000,GRCh38,chr19,54820893,54821893,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,641.776000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00062,random-1000,GRCh38,chr19,54820644,54821644,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,719.781000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00063,random-1000,CHM13,chr6,31352734,31353734,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,456.733000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00064,random-1000,CHM13,chr6,31351008,31352008,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,877.679000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00065,random-1000,GRCh38,chr6,31508280,31509280,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,384.153000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00066,random-1000,GRCh38,chr6,31501441,31502441,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,461.217000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00067,random-1000,CHM13,chr19,18934013,18935013,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,507.717000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00068,random-1000,GRCh38,chr19,54816629,54817629,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,725.134000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00069,random-1000,GRCh38,chr19,54821023,54822023,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,691.054000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00070,random-1000,GRCh38,chr19,54828138,54829138,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,3966.598000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00071,random-1000,CHM13,chr19,18930227,18931227,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,414.846000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00072,random-1000,GRCh38,chr19,54825012,54826012,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,1409.545000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00073,random-1000,GRCh38,chr19,54828652,54829652,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,5190.652000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00074,random-1000,CHM13,chr6,31362342,31363342,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,412.363000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00075,random-1000,CHM13,chr19,18939211,18940211,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,5152.179000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00076,random-1000,CHM13,chr19,18929280,18930280,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,821.297000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00077,random-1000,GRCh38,chr19,54823552,54824552,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,550.228000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00078,random-1000,GRCh38,chr6,31509198,31510198,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,418.657000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00079,random-1000,GRCh38,chr19,54823928,54824928,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,600.558000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00080,random-1000,CHM13,chr19,18931488,18932488,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,569.306000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00081,random-1000,GRCh38,chr19,54819013,54820013,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,674.879000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00082,random-1000,GRCh38,chr6,31509688,31510688,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,373.753000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00083,random-1000,CHM13,chr19,18940068,18941068,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,4935.119000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00084,random-1000,GRCh38,chr19,54820935,54821935,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,643.302000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00085,random-1000,CHM13,chr19,18933342,18934342,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,518.525000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00086,random-1000,GRCh38,chr19,54821118,54822118,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,629.646000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00087,random-1000,GRCh38,chr19,54826316,54827316,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,5077.329000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00088,random-1000,GRCh38,chr19,54823001,54824001,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,717.227000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00089,random-1000,GRCh38,chr19,54817784,54818784,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,701.770000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00090,random-1000,CHM13,chr19,18934453,18935453,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,606.239000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00091,random-1000,GRCh38,chr19,54825285,54826285,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,2449.060000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00092,random-1000,CHM13,chr19,18928671,18929671,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,905.779000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00093,random-1000,GRCh38,chr19,54819495,54820495,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,510.233000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00094,random-1000,CHM13,chr19,18929555,18930555,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,653.787000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00095,random-1000,GRCh38,chr6,31506396,31507396,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,316.725000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00096,random-1000,CHM13,chr19,18936144,18937144,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,3978.817000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00097,random-1000,GRCh38,chr19,54823019,54824019,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,540.980000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00098,random-1000,GRCh38,chr6,31505662,31506662,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,401.219000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-1000-00099,random-1000,GRCh38,chr19,54827563,54828563,1000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,3809.849000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00000,random-10000,GRCh38,chr19,54816821,54826821,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,16029.978000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00001,random-10000,CHM13,chr19,18928134,18938134,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,20306.036000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00002,random-10000,CHM13,chr6,31353173,31363173,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,8337.957000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00003,random-10000,GRCh38,chr19,54818195,54828195,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,23752.684000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00004,random-10000,CHM13,chr6,31351119,31361119,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,13129.376000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00005,random-10000,CHM13,chr19,18930591,18940591,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,36768.192000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00006,random-10000,GRCh38,chr6,31499208,31509208,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,10488.700000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00007,random-10000,GRCh38,chr6,31498702,31508702,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9933.036000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00008,random-10000,CHM13,chr19,18928124,18938124,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,23014.228000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00009,random-10000,CHM13,chr19,18928054,18938054,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,23158.590000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00010,random-10000,CHM13,chr6,31351322,31361322,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9993.035000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00011,random-10000,GRCh38,chr6,31498815,31508815,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9929.525000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00012,random-10000,CHM13,chr6,31352134,31362134,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9998.200000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00013,random-10000,CHM13,chr6,31353669,31363669,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,8802.664000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00014,random-10000,CHM13,chr19,18928653,18938653,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,25427.380000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00015,random-10000,CHM13,chr6,31351527,31361527,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9393.744000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00016,random-10000,GRCh38,chr19,54820004,54830004,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,34346.457000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00017,random-10000,GRCh38,chr19,54817568,54827568,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,21707.740000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00018,random-10000,GRCh38,chr6,31500009,31510009,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,10187.221000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00019,random-10000,GRCh38,chr19,54816618,54826618,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,18549.336000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00020,random-10000,CHM13,chr19,18929738,18939738,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,29929.387000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00021,random-10000,GRCh38,chr6,31499068,31509068,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,8986.032000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00022,random-10000,CHM13,chr6,31353065,31363065,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9405.321000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00023,random-10000,CHM13,chr6,31352698,31362698,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9236.863000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00024,random-10000,CHM13,chr19,18930965,18940965,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,35751.219000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00025,random-10000,CHM13,chr19,18929111,18939111,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,25152.896000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00026,random-10000,GRCh38,chr19,54819157,54829157,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,29424.617000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00027,random-10000,CHM13,chr6,31352831,31362831,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9258.298000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00028,random-10000,GRCh38,chr6,31499737,31509737,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9309.779000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00029,random-10000,GRCh38,chr19,54818720,54828720,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,25706.989000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00030,random-10000,CHM13,chr6,31353457,31363457,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,9582.599000,,,,true,22.471200,56.913600,121.712000
gbz,gbz-baseline,random-10000-00031,random-10000,CHM13,chr19,18929285,18939285,10000,100,,1,,1,73920,73920,0,,,73920,,,,,,,,,26361.733000,,,,true,22.471200,56.913600,121.712000
