storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,directory_page_cache_hits,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,haplotype_tiles_checked,haplotype_tiles_correct,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
gbz,gbz-baseline,random-1000-00012,random-1000,MHC-GRCh38,MHC,3184950,3185950,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,38.546000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00013,random-1000,MHC-GRCh38,MHC,2471785,2472785,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,57.172000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00014,random-1000,MHC-GRCh38,MHC,333531,334531,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,32.389000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00015,random-1000,MHC-GRCh38,MHC,1587266,1588266,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,86.007000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00016,random-1000,MHC-GRCh38,MHC,4179654,4180654,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,454.451000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00017,random-1000,MHC-GRCh38,MHC,703981,704981,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,55.668000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00018,random-1000,MHC-GRCh38,MHC,3890814,3891814,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,636.425000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00019,random-1000,MHC-GRCh38,MHC,973637,974637,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,42.762000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00020,random-1000,MHC-GRCh38,MHC,1049451,1050451,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,28.490000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00021,random-1000,MHC-GRCh38,MHC,2164019,2165019,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,168.020000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00022,random-1000,MHC-GRCh38,MHC,394097,395097,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,61.507000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00023,random-1000,MHC-GRCh38,MHC,453671,454671,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,40.751000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00024,random-1000,MHC-GRCh38,MHC,3072536,3073536,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,59.082000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00025,random-1000,MHC-GRCh38,MHC,188333,189333,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,55.327000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00026,random-1000,MHC-GRCh38,MHC,4480350,4481350,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,121.078000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00027,random-1000,MHC-GRCh38,MHC,4331745,4332745,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,46.772000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00028,random-1000,MHC-GRCh38,MHC,3668197,3669197,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,38.508000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00029,random-1000,MHC-GRCh38,MHC,3371627,3372627,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,28.867000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00030,random-1000,MHC-GRCh38,MHC,863595,864595,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,61.327000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00031,random-1000,MHC-GRCh38,MHC,459612,460612,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,40.733000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00032,random-1000,MHC-GRCh38,MHC,2813163,2814163,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,587.112000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00033,random-1000,MHC-GRCh38,MHC,2627316,2628316,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,140.598000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00034,random-1000,MHC-GRCh38,MHC,3196323,3197323,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,36.016000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00035,random-1000,MHC-GRCh38,MHC,880264,881264,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,48.314000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00036,random-1000,MHC-GRCh38,MHC,3737062,3738062,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,145.623000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00037,random-1000,MHC-GRCh38,MHC,4383459,4384459,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,72.224000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00038,random-1000,MHC-GRCh38,MHC,4684396,4685396,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,31.267000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00039,random-1000,MHC-GRCh38,MHC,1840922,1841922,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,36.478000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00040,random-1000,MHC-GRCh38,MHC,1176039,1177039,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,163.698000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00041,random-1000,MHC-GRCh38,MHC,1205328,1206328,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,93.277000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00042,random-1000,MHC-GRCh38,MHC,3306190,3307190,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,18.065000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00043,random-1000,MHC-GRCh38,MHC,2602103,2603103,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,192.218000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00044,random-1000,MHC-GRCh38,MHC,2395815,2396815,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,103.160000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00045,random-1000,MHC-GRCh38,MHC,770666,771666,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,27.140000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00046,random-1000,MHC-GRCh38,MHC,4731030,4732030,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,45.115000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00047,random-1000,MHC-GRCh38,MHC,4696809,4697809,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,31.411000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00048,random-1000,MHC-GRCh38,MHC,1378757,1379757,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,246.973000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-1000-00049,random-1000,MHC-GRCh38,MHC,485156,486156,1000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,38.995000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00000,random-10000,MHC-GRCh38,MHC,3144166,3154166,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,363.472000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00001,random-10000,MHC-GRCh38,MHC,1999633,2009633,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,469.477000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00002,random-10000,MHC-GRCh38,MHC,3794961,3804961,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1012.020000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00003,random-10000,MHC-GRCh38,MHC,2063456,2073456,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,213.849000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00004,random-10000,MHC-GRCh38,MHC,3422261,3432261,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,165.552000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00005,random-10000,MHC-GRCh38,MHC,375092,385092,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,419.578000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00006,random-10000,MHC-GRCh38,MHC,4078995,4088995,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,9609.481000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00007,random-10000,MHC-GRCh38,MHC,2692223,2702223,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2583.714000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00008,random-10000,MHC-GRCh38,MHC,1602057,1612057,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,565.121000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00009,random-10000,MHC-GRCh38,MHC,802401,812401,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,276.602000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00010,random-10000,MHC-GRCh38,MHC,4572584,4582584,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3251.364000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00011,random-10000,MHC-GRCh38,MHC,1340999,1350999,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2796.637000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00012,random-10000,MHC-GRCh38,MHC,2666687,2676687,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1689.217000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00013,random-10000,MHC-GRCh38,MHC,640027,650027,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,366.595000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00014,random-10000,MHC-GRCh38,MHC,392291,402291,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,289.386000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00015,random-10000,MHC-GRCh38,MHC,3877805,3887805,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3175.631000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00016,random-10000,MHC-GRCh38,MHC,2635713,2645713,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1154.192000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00017,random-10000,MHC-GRCh38,MHC,838673,848673,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,196.572000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00018,random-10000,MHC-GRCh38,MHC,1050278,1060278,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,585.387000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00019,random-10000,MHC-GRCh38,MHC,1468704,1478704,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,971.760000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00020,random-10000,MHC-GRCh38,MHC,4375098,4385098,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,417.416000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00021,random-10000,MHC-GRCh38,MHC,4581909,4591909,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,994.978000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00022,random-10000,MHC-GRCh38,MHC,169169,179169,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,332.525000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00023,random-10000,MHC-GRCh38,MHC,264332,274332,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,683.877000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00024,random-10000,MHC-GRCh38,MHC,4139768,4149768,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,5835.096000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00025,random-10000,MHC-GRCh38,MHC,1086948,1096948,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,379.466000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00026,random-10000,MHC-GRCh38,MHC,796975,806975,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,324.694000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00027,random-10000,MHC-GRCh38,MHC,208422,218422,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,654.619000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00028,random-10000,MHC-GRCh38,MHC,4825593,4835593,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,324.356000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00029,random-10000,MHC-GRCh38,MHC,1869556,1879556,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1212.252000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00030,random-10000,MHC-GRCh38,MHC,3525406,3535406,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,535.309000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00031,random-10000,MHC-GRCh38,MHC,817285,827285,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,212.423000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00032,random-10000,MHC-GRCh38,MHC,2155060,2165060,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,426.277000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00033,random-10000,MHC-GRCh38,MHC,4536834,4546834,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1399.025000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00034,random-10000,MHC-GRCh38,MHC,3721781,3731781,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1213.252000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00035,random-10000,MHC-GRCh38,MHC,2921773,2931773,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1638.881000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00036,random-10000,MHC-GRCh38,MHC,2022342,2032342,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,258.725000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00037,random-10000,MHC-GRCh38,MHC,2903351,2913351,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1858.870000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00038,random-10000,MHC-GRCh38,MHC,1743550,1753550,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,694.927000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00039,random-10000,MHC-GRCh38,MHC,2503657,2513657,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2279.043000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00040,random-10000,MHC-GRCh38,MHC,2932138,2942138,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1455.096000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00041,random-10000,MHC-GRCh38,MHC,783360,793360,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,534.685000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00042,random-10000,MHC-GRCh38,MHC,2455602,2465602,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,718.474000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00043,random-10000,MHC-GRCh38,MHC,1809625,1819625,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,387.354000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00044,random-10000,MHC-GRCh38,MHC,137158,147158,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,255.377000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00045,random-10000,MHC-GRCh38,MHC,4721118,4731118,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,330.685000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00046,random-10000,MHC-GRCh38,MHC,2609994,2619994,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1665.017000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00047,random-10000,MHC-GRCh38,MHC,3860427,3870427,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,1217.284000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00048,random-10000,MHC-GRCh38,MHC,4554094,4564094,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3777.800000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-10000-00049,random-10000,MHC-GRCh38,MHC,2352190,2362190,10000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,458.235000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00000,random-100000,MHC-GRCh38,MHC,4209044,4309044,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,23800.954000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00001,random-100000,MHC-GRCh38,MHC,1722746,1822746,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,5074.315000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00002,random-100000,MHC-GRCh38,MHC,3224923,3324923,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2776.933000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00003,random-100000,MHC-GRCh38,MHC,685079,785079,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2981.939000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00004,random-100000,MHC-GRCh38,MHC,2437611,2537611,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,10817.000000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00005,random-100000,MHC-GRCh38,MHC,59077,159077,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3189.333000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00006,random-100000,MHC-GRCh38,MHC,4590285,4690285,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,11685.139000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00007,random-100000,MHC-GRCh38,MHC,4485571,4585571,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,16355.977000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00008,random-100000,MHC-GRCh38,MHC,3570722,3670722,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,2938.115000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00009,random-100000,MHC-GRCh38,MHC,4287809,4387809,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,9035.729000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00010,random-100000,MHC-GRCh38,MHC,4025165,4125165,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,135438.172000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00011,random-100000,MHC-GRCh38,MHC,1237510,1337510,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,17310.538000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00012,random-100000,MHC-GRCh38,MHC,282699,382699,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,5191.936000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00013,random-100000,MHC-GRCh38,MHC,2461234,2561234,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,14058.852000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00014,random-100000,MHC-GRCh38,MHC,39688,139688,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3252.934000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00015,random-100000,MHC-GRCh38,MHC,2966751,3066751,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,9982.107000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00016,random-100000,MHC-GRCh38,MHC,1970326,2070326,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,3394.819000,,,,true,,,140.815520,411.946560,1305.155200
gbz,gbz-baseline,random-100000-00017,random-100000,MHC-GRCh38,MHC,4296183,4396183,100000,100,,1,,1,4511832,4511832,0,,,,,,4511832,,,,,,,,,7893.561000,,,,true,,,140.815520,411.946560,1305.155200
