storage_kind,experiment_id,query_id,query_class,sample,contig,start,end,query_size,context,coalescing_gap,physical_reads,mergeable_reads,dependency_rounds,total_bytes_fetched,unique_bytes_fetched,duplicate_bytes_fetched,bootstrap_bytes_fetched,logical_index_bytes,directory_page_bytes_fetched,directory_pages_selected,directory_page_cache_hits,data_bytes_fetched,required_compressed_payload_bytes,canonical_payload_bytes,read_amplification,canonical_amplification,index_lookup_us,decompression_us,decode_us,graph_reconstruction_us,total_local_query_us,selected_chunks,selected_nodes,canonical_hash,correctness,haplotype_tiles_checked,haplotype_tiles_correct,simulated_20ms_ms,simulated_50ms_ms,simulated_100ms_ms
gbz-base,gbz-base-baseline,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,,,,,,,,,,,,,,,,,,,,,,8570.521000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,,,,,,,,,,,,,,,,,,,,,,22863.524000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,,,,,,,,,,,,,,,,,,,,,,14461.660000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,,,,,,,,,,,,,,,,,,,,,,282705.787000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00005,random-100000,MHC-GRCh38,MHC,4502173,4602173,100000,100,,,,,,,,,,,,,,,,,,,,,,62869.154000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00006,random-100000,MHC-GRCh38,MHC,434533,534533,100000,100,,,,,,,,,,,,,,,,,,,,,,14902.307000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00007,random-100000,MHC-GRCh38,MHC,1813450,1913450,100000,100,,,,,,,,,,,,,,,,,,,,,,24427.439000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00008,random-100000,MHC-GRCh38,MHC,898253,998253,100000,100,,,,,,,,,,,,,,,,,,,,,,7842.064000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-100000-00009,random-100000,MHC-GRCh38,MHC,4231710,4331710,100000,100,,,,,,,,,,,,,,,,,,,,,,55538.024000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00000,random-1000000,MHC-GRCh38,MHC,994225,1994225,1000000,100,,,,,,,,,,,,,,,,,,,,,,458017.820000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00001,random-1000000,MHC-GRCh38,MHC,3053916,4053916,1000000,100,,,,,,,,,,,,,,,,,,,,,,580426.474000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00002,random-1000000,MHC-GRCh38,MHC,3662178,4662178,1000000,100,,,,,,,,,,,,,,,,,,,,,,1500458.957000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00003,random-1000000,MHC-GRCh38,MHC,1664410,2664410,1000000,100,,,,,,,,,,,,,,,,,,,,,,285978.434000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00004,random-1000000,MHC-GRCh38,MHC,3882446,4882446,1000000,100,,,,,,,,,,,,,,,,,,,,,,1311758.720000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00005,random-1000000,MHC-GRCh38,MHC,3946668,4946668,1000000,100,,,,,,,,,,,,,,,,,,,,,,1280092.735000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00006,random-1000000,MHC-GRCh38,MHC,2514903,3514903,1000000,100,,,,,,,,,,,,,,,,,,,,,,635825.828000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00007,random-1000000,MHC-GRCh38,MHC,1441302,2441302,1000000,100,,,,,,,,,,,,,,,,,,,,,,258948.717000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00008,random-1000000,MHC-GRCh38,MHC,3577106,4577106,1000000,100,,,,,,,,,,,,,,,,,,,,,,1380006.515000,,,,true,,,,,
gbz-base,gbz-base-baseline,random-1000000-00009,random-1000000,MHC-GRCh38,MHC,3789056,4789056,1000000,100,,,,,,,,,,,,,,,,,,,,,,1366774.100000,,,,true,,,,,
fixed-window,fixed-w16k-zstd-3,random-1000-00000,random-1000,MHC-GRCh38,MHC,2654244,2655244,1000,100,0,3,0,3,31964,31964,0,16384,4269,4096,1,0,11484,902,2731,35.436807,11.704138,8.613000,105.403000,150.589000,377.612000,8851.047000,1,20,3b5206c8231075aa505404e4667a148497d97494984bf86a2d917beadde6cc4e,true,1,true,62.352373,155.557120,314.523733
fixed-window,fixed-w16k-zstd-3,random-1000-00001,random-1000,MHC-GRCh38,MHC,4897918,4898918,1000,100,0,2,0,2,17565,17565,0,0,4269,4096,1,0,13469,1030,2915,17.053398,6.025729,34.623000,90.083000,37.652000,115.617000,2453.942000,2,5,a9913d6532a8e7e3c9b67a80e2f26d0a1c0915ceefe63b75542ba80774c7ea68,true,2,true,41.468400,103.405200,208.684000
fixed-window,fixed-w16k-zstd-3,random-1000-00002,random-1000,MHC-GRCh38,MHC,1758423,1759423,1000,100,0,2,0,2,8182,8182,0,0,4269,173,1,0,8009,637,1847,12.844584,4.429886,10.617000,55.036000,38.155000,117.876000,2677.914000,1,10,7d641bb18f0c5bc6ae3b22d42b8ff8ba458eeabdde0008ea306fcdc0c4f9674f,true,1,true,41.218187,102.654560,206.181867
fixed-window,fixed-w16k-zstd-3,random-1000-00003,random-1000,MHC-GRCh38,MHC,3202374,3203374,1000,100,0,2,0,2,11212,11212,0,0,4269,4096,1,0,7116,921,2656,12.173724,4.221386,19.626000,47.097000,25.072000,48.102000,1454.320000,1,5,4ae64fc9a254e620d91dba9952a267047699ec5c2c9503ce1257d25612b7a521,true,1,true,41.298987,102.896960,206.989867
fixed-window,fixed-w16k-zstd-3,random-1000-00004,random-1000,MHC-GRCh38,MHC,1529093,1530093,1000,100,0,1,0,1,9464,9464,0,0,4269,0,1,0,9464,675,1884,14.020741,5.023355,5.509000,43.095000,43.664000,116.043000,2706.376000,1,7,b4440216a6956d3d323cc2db8178d8aa6c7b16f048bd83b3504a1ba3b6e15473,true,1,true,20.752373,51.757120,104.523733
fixed-window,fixed-w16k-zstd-3,random-1000-00005,random-1000,MHC-GRCh38,MHC,999079,1000079,1000,100,0,1,0,1,15156,15156,0,0,4269,0,1,0,15156,813,2483,18.642066,6.103907,7.064000,67.385000,45.008000,131.902000,3121.860000,2,19,439d7c637a6781a4bbb6a562c58d0e17fcd5828cbef6aab1328677e8c84af9a5,true,2,true,20.904160,52.212480,106.041600
fixed-window,fixed-w16k-zstd-3,random-1000-00006,random-1000,MHC-GRCh38,MHC,4410732,4411732,1000,100,0,2,0,2,11201,11201,0,0,4269,4096,1,0,7105,633,1820,17.695103,6.154396,10.598000,32.777000,18.371000,52.012000,1351.470000,1,7,42deacd8686643e817742633bc61b557535b9da78debab9d9a232bd388012911,true,1,true,41.298693,102.896080,206.986933
fixed-window,fixed-w16k-zstd-3,random-1000-00007,random-1000,MHC-GRCh38,MHC,2388877,2389877,1000,100,0,2,0,2,11953,11953,0,0,4269,4096,1,0,7857,719,2057,16.624478,5.810890,7.797000,34.272000,21.329000,62.969000,1513.539000,1,7,2503d4f8884267667765a2ba7da7072e23a4bdb5ace0f398060257cfca6a2e8f,true,1,true,41.318747,102.956240,207.187467
fixed-window,fixed-w16k-zstd-3,random-1000-00008,random-1000,MHC-GRCh38,MHC,844767,845767,1000,100,0,1,0,1,6945,6945,0,0,4269,0,1,1,6945,680,1955,10.213235,3.552430,4.662000,31.057000,11.475000,64.995000,892.129000,1,10,ae982ed68bfe294539d13cdad535a83e2383de77df172caf8e48111d28e0403a,true,1,true,20.685200,51.555600,103.852000
fixed-window,fixed-w16k-zstd-3,random-1000-00009,random-1000,MHC-GRCh38,MHC,3227097,3228097,1000,100,0,1,0,1,13893,13893,0,0,4269,0,1,1,13893,654,1812,21.243119,7.667219,3.104000,69.039000,29.022000,78.882000,2108.632000,2,4,f0898187c6ee635c25afa3e98dfe696825a4088c01d6384fc40b251c3084e8ba,true,2,true,20.870480,52.111440,105.704800
fixed-window,fixed-w16k-zstd-3,random-10000-00000,random-10000,MHC-GRCh38,MHC,3078533,3088533,10000,100,0,1,0,1,14191,14191,0,0,4269,0,1,1,14191,4376,15611,3.242916,0.909038,3.832000,66.223000,38.639000,182.411000,2793.891000,2,97,a226c1a97b9f2b1b161cc24fa7796a19e0e03a05bcb21d1679edacc078206aca,true,2,true,20.878427,52.135280,105.784267
fixed-window,fixed-w16k-zstd-3,random-10000-00001,random-10000,MHC-GRCh38,MHC,2465757,2475757,10000,100,0,1,0,1,19438,19438,0,0,4269,0,1,1,19438,4942,17922,3.933225,1.084589,7.841000,89.249000,113.926000,444.981000,7509.693000,2,160,18c638950430e7287753e6c893997c5bcb94ec70c95f642c96be0e0cb6ee30bd,true,2,true,21.018347,52.555040,107.183467
fixed-window,fixed-w16k-zstd-3,random-10000-00002,random-10000,MHC-GRCh38,MHC,3576984,3586984,10000,100,0,1,0,1,6711,6711,0,0,4269,0,1,1,6711,4166,13464,1.610898,0.498440,4.062000,33.512000,14.057000,83.455000,1067.967000,1,57,0fa42a148fe875d07622392b354010facde5caa5ac60e40fd0285cabffee0783,true,1,true,20.678960,51.536880,103.789600
fixed-window,fixed-w16k-zstd-3,random-10000-00003,random-10000,MHC-GRCh38,MHC,3405920,3415920,10000,100,0,1,0,1,12965,12965,0,0,4269,0,1,1,12965,3781,12166,3.428987,1.065675,4.672000,62.116000,24.444000,107.039000,1879.896000,2,33,bc85f71629e1284bc880611cad704750338d046f8f9edc844460a11ac86c3915,true,2,true,20.845733,52.037200,105.457333
fixed-window,fixed-w16k-zstd-3,random-10000-00004,random-10000,MHC-GRCh38,MHC,292664,302664,10000,100,0,1,0,1,18611,18611,0,0,4269,0,1,0,18611,5248,19497,3.546303,0.954557,13.158000,90.408000,85.536000,398.811000,5418.997000,2,191,d85f79126ce4c94ab629618954e55833d921cc424c2ee756fd034077a86a039f,true,2,true,20.996293,52.488880,106.962933
fixed-window,fixed-w16k-zstd-3,random-10000-00005,random-10000,MHC-GRCh38,MHC,2389603,2399603,10000,100,0,1,0,1,16833,16833,0,0,4269,0,1,1,16833,5061,19206,3.326023,0.876445,23.815000,75.813000,61.407000,329.298000,4237.080000,2,178,5cb4810908f80d9e7f6228afabed49ec7f4659a34e6032f27da5b90edb42c04f,true,2,true,20.948880,52.346640,106.488800
fixed-window,fixed-w16k-zstd-3,random-10000-00006,random-10000,MHC-GRCh38,MHC,542027,552027,10000,100,0,1,0,1,7388,7388,0,0,4269,0,1,1,7388,4324,14145,1.708603,0.522305,12.130000,33.546000,21.754000,115.431000,1575.779000,1,74,1f9af7cf814a76906df1eb64a9ef18682c6cb4f3802bb9fc419c24ed16c4106c,true,1,true,20.697013,51.591040,103.970133
fixed-window,fixed-w16k-zstd-3,random-10000-00007,random-10000,MHC-GRCh38,MHC,4185669,4195669,10000,100,0,2,0,2,45599,45599,0,0,8365,4096,2,1,41503,12327,65240,3.699116,0.698942,11.475000,226.111000,570.387000,2761.525000,39931.087000,2,1170,5a3ae2b12692701109ad8e1002703708ee9e13fd504637d7be47e89badf47e56,true,2,true,42.215973,105.647920,216.159733
fixed-window,fixed-w16k-zstd-3,random-10000-00008,random-10000,MHC-GRCh38,MHC,878649,888649,10000,100,0,1,0,1,17402,17402,0,0,4269,0,1,1,17402,5217,18813,3.335634,0.924999,28.100000,82.453000,78.536000,359.217000,5380.174000,2,164,e9846528d2987e5b243b84e06c4e4de050dcb484f99397be7552530cae6fdb9c,true,2,true,20.964053,52.392160,106.640533
fixed-window,fixed-w16k-zstd-3,random-10000-00009,random-10000,MHC-GRCh38,MHC,2541935,2551935,10000,100,0,1,0,1,11162,11162,0,0,4269,0,1,1,11162,6843,28391,1.631156,0.393153,13.249000,51.570000,88.810000,587.834000,6150.794000,1,378,a9067e4405488766ba93b0bf006e1c40714e8bdd4a7a5910b6b5ee549b3df051,true,1,true,20.797653,51.892960,104.976533
fixed-window,fixed-w16k-zstd-3,random-100000-00000,random-100000,MHC-GRCh38,MHC,4262931,4362931,100000,100,0,1,0,1,73829,73829,0,0,4269,0,1,1,73829,55159,235977,1.338476,0.312865,9.855000,341.985000,538.436000,4361.732000,37861.780000,7,2892,02e76019057620276d7b24eff41b461f7b7cee0b70d3c17a6848938cdd874afc,true,7,true,22.468773,56.906320,121.687733
fixed-window,fixed-w16k-zstd-3,random-100000-00001,random-100000,MHC-GRCh38,MHC,2031962,2131962,100000,100,0,1,0,1,47685,47685,0,0,8365,0,2,2,47685,35600,123192,1.339466,0.387079,36.183000,226.054000,95.657000,689.031000,7356.351000,7,485,0e6481b4aea9775cb40e135320663d79d9c5b2438d708b7ce057125d307ab385,true,7,true,21.771600,54.814800,114.716000
fixed-window,fixed-w16k-zstd-3,random-100000-00002,random-100000,MHC-GRCh38,MHC,1080439,1180439,100000,100,0,1,0,1,72044,72044,0,0,4269,0,1,1,72044,42544,164051,1.693400,0.439156,12.811000,330.199000,364.269000,2293.777000,25473.300000,8,1338,525ac5f4f8888ff142bb3cb5dcc31d90c67838570f43e4d621f1de3c2af1e282,true,8,true,22.421173,56.763520,121.211733
fixed-window,fixed-w16k-zstd-3,random-100000-00003,random-100000,MHC-GRCh38,MHC,864953,964953,100000,100,0,1,0,1,53854,53854,0,0,4269,0,1,1,53854,40250,139644,1.337988,0.385652,16.493000,244.847000,158.723000,1201.399000,11603.971000,7,820,f63c1c1ae119744ed369189b5c6d9bbeb3082e77ccdbc4f143462ca249170e2f,true,7,true,21.936107,55.308320,116.361067
fixed-window,fixed-w16k-zstd-3,random-100000-00004,random-100000,MHC-GRCh38,MHC,4129708,4229708,100000,100,0,1,0,1,163627,163627,0,0,8365,0,2,2,163627,130563,850777,1.253242,0.192327,25.475000,967.026000,2734.146000,28671.727000,204113.762000,7,15919,ff1824f95c5c4d1ae98f7aa7ec3196eabbd29357737c6b5c119d6ab861e72dab,true,7,true,24.863387,64.090160,145.633867
